id,question,answers,best_answer,best_answer_index
1583,Στην ανατομική κατασκευή του οισοφάγου ένα από τα παρακάτω είναι λάθος:,"Α. ""Έχει δύο μυϊκές στιβάδες""

Β. ""Έχει δύο σφιγκτήρες""

Γ. ""Έχει ορογόνο χιτώνα""

Δ. ""Έχει πλούσιο λεμφαδενικό δίκτυο""

Ε. ""Έχει κυρίως πλακώδες επιθήλιο""",Έχει ορογόνο χιτώνα,Γ
1593,Σε οξεία ψευδοαπόφραξη του παχέος εντέρου θεραπεία εκλογής είναι η:,"Α. ""Σιγμοειδοστομία""

Β. ""Ολική κολεκτομή""

Γ. ""Ειλεοστομία""

Δ. ""Αποσυμπίεση με κολοσκόπιο""

Ε. ""Τυφλοστομία""",Αποσυμπίεση με κολοσκόπιο,Δ
1615,Σε ασθενείς με γνωστή χολολιθίαση και χοληδοχολιθίαση:,"Α. ""Πρώτα γίνεται ενδοσκοπική αφαίρεση -ERCP- των χοληδοχολίθων και μετά λαπαροσκοπική χολοκυστεκτομή""

Β. ""Η λαπαροσκοπική χολοκυστεκτομή γίνεται πρώτα""

Γ. ""Γίνεται κατ' ευθείαν λαπαροτομία""

Δ. ""Επιχειρείται μαζί με τη χολοκυστεκτομή και λαπαροσκοπική διερεύνηση του χοληδόχου πόρου""

Ε. ""Η λαπαροσκοπική χολοκυστεκτομή και η ενδοσκοπική αφαίρεση των χοληδοχολίθων γίνονται ταυτόχρονα""",Πρώτα γίνεται ενδοσκοπική αφαίρεση -ERCP- των χοληδοχολίθων και μετά λαπαροσκοπική χολοκυστεκτομή,Α
1618,Παράδοξη αναπνοή είναι η κατάσταση κατά την οποία:,"Α. ""Ο ρυθμός της αναπνοής είναι παράδοξος""

Β. ""Παρατηρείται εναλλαγή ταχύπνοιας και βραδύπνοιας""

Γ. ""Υπάρχει εκτεταμένο υποδόριο εμφύσημα""

Δ. ""Παρατηρείται συνήθως διαφραγματική αναπνοή""

Ε. ""Παρατηρείται κατά την εισπνοή σύμπτυξη ενός τμήματος του θωρακικού τοιχώματος και κατά την εκπνοή έκπτυξη του ιδίου τμήματος του θωρακικού τοιχώματος""",Παρατηρείται κατά την εισπνοή σύμπτυξη ενός τμήματος του θωρακικού τοιχώματος και κατά την εκπνοή έκπτυξη του ιδίου τμήματος του θωρακικού τοιχώματος,Ε
1619,"Ποια πάθηση θα σκεφτούμε σε ασθενή, που μετά από κρίση οξείας παγκρεατίτιδας, εμφανίζει συνεχή υψηλό πυρετό και λευκοκυττάρωση:","Α. ""Ψευδοκύστη παγκρέατος""

Β. ""Αιμορραγική παγκρεατίτιδα""

Γ. ""Απόστημα παγκρέατος""

Δ. ""Υποδιαφραγματικό απόστημα""

Ε. ""Όλες τις παραπάνω""",Απόστημα παγκρέατος,Γ
1620,Ποιο σύμπτωμα μας πληροφορεί για την κακή πρόγνωση του καρκίνου του παγκρέατος:,"Α. ""Ο ίκτερος""

Β. ""Η ανορεξία""

Γ. ""Ο κοιλιακός""

Δ. ""Ο πόνος στην οσφυϊκή χώρα""

Ε. ""Η απώλεια βάρους""",Ο πόνος στην οσφυϊκή χώρα,Δ
1623,Η συνηθέστερη διαταραχή σε ένα χειρουργικό ασθενή είναι:,"Α. ""Ελάττωση του όγκου του εξωκυττάριου υγρού""

Β. ""Υπερκαλιαιμία""

Γ. ""Υπονατριαιμία""

Δ. ""Μεταβολική οξέωση""

Ε. ""Μεταβολική αλκάλωση""",Ελάττωση του όγκου του εξωκυττάριου υγρού,Α
1625,Η πρώτη μεταβολή η οποία παρατηρείται στην οξεία μεσεντέριο ισχαιμία είναι:,"Α. ""Η αύξηση του αιματοκρίτη""

Β. ""Η αύξηση των επιπέδων CPK""

Γ. ""Η υπερκαλιαιμία""

Δ. ""Η μεταβολική οξέωση""

Ε. ""Ο σοβαρός περιομφαλικός πόνος""",Ο σοβαρός περιομφαλικός πόνος,Ε
1628,Ο πιο αξιόπιστος δείκτης αποτελεσματικής θεραπείας της ολιγαιμικής καταπληξίας είναι:,"Α. ""Η αύξηση της συστολικής πίεσης""

Β. ""Η βελτίωση της ωριαίας αποβολής ούρων""

Γ. ""Η μείωση της ταχυσφυγμίας""

Δ. ""Η αποκατάσταση του επιπέδου συνείδησης""

Ε. ""Η μείωση της ταχύπνοιας""",Η βελτίωση της ωριαίας αποβολής ούρων,Β
1630,"Σε πολυτραυματία, με σοβαρή κρανιοεγκεφαλική κάκωση, η πρώτη ιατρική παρέμβαση είναι η:","Α. ""Απελευθέρωση των αεροφόρων οδών""

Β. ""Αποσυμφόρηση του ενδοκρανιακού αιματώματος""

Γ. ""Αντιμετώπιση των καταγμάτων""

Δ. ""Επίσχεση των αιμορραγιών""

Ε. ""Άμεσος παρακέντηση της κοιλίας και ανάταξη του κατάγματος του κρανίου""",Απελευθέρωση των αεροφόρων οδών,Α
1636,Στη χάλαση του διαφράγματος το ημιδιάφραγμα βρίσκεται σε:,"Α. ""Φυσιολογική θέση""

Β. ""Χαμηλή θέση""

Γ. ""Υψηλή θέση""

Δ. ""Ενδιάμεση θέση""

Ε. ""Μικτή θέση""",Υψηλή θέση,Γ
1638,Η κύρια λειτουργία του γαστροοισοφαγικού σφιγκτήρα είναι:,"Α. ""Να επιτρέπει την είσοδο γαστρικού υγρού στον οισοφάγο""

Β. ""Να διατηρεί την τροφή στον οισοφάγο για πέψη""

Γ. ""Να αποτρέπει την παλινδρόμηση του γαστρικού περιεχομένου""

Δ. ""Όλα τα παραπάνω""

Ε. ""Κανένα από τα παραπάνω""",Να αποτρέπει την παλινδρόμηση του γαστρικού περιεχομένου,Γ
1649,Ποιο είναι το συχνότερο νεόπλασμα της σκωληκοειδούς:,"Α. ""Το αδενοκαρκίνωμα""

Β. ""Το λέμφωμα""

Γ. ""Το καρκινοειδές""

Δ. ""Η νόσος του Crohn""

Ε. ""Κανένα από τα παραπάνω""",Το καρκινοειδές,Γ
1651,Την οξεία αιμορροϊδική κρίση χαρακτηρίζει:,"Α. ""Μαζική απώλεια αίματος από το ορθό""

Β. ""Αιμορροΐδες ΙΙ βαθμού""

Γ. ""Θρόμβωση και στραγγαλισμός των αιμορροϊδικών όζων""

Δ. ""Αναιμία""

Ε. ""Ψευδοδιάρροιες""",Θρόμβωση και στραγγαλισμός των αιμορροϊδικών όζων,Γ
1654,Η συνηθέστερη θέση εμφανίσεως της εκκολπωματώσεως είναι:,"Α. ""Ο οισοφάγος""

Β. ""Ο στόμαχος""

Γ. ""Το δωδεκαδάκτυλο""

Δ. ""Ο ειλεός""

Ε. ""Το κόλον""",Το κόλον,Ε
1658,Ποια από τις παρακάτω μετεγχειρητικές επιπλοκές εμφανίζεται συχνότερα μετά από εξωτερική παροχέτευση της ψευδοκύστης του παγκρέατος:,"Α. ""Αιμρορραγία""

Β. ""Παγκρεατίτιδα""

Γ. ""Απόστημα""

Δ. ""Συρίγγιο""

Ε. ""Υποτροπή""",Συρίγγιο,Δ
1659,Ποια είναι η καλύτερη χειρουργική μέθοδος για τη θεραπεία ψευδοκύστης του παγκρέατος:,"Α. ""Εξωτερική περοχέτευση""

Β. ""Εσωτερική περοχέτευση στην γαστρεντερική οδό""

Γ. ""Παγκρεατεκτομή""

Δ. ""Εκτομή της ψευδοκύστης""

Ε. ""Εκτομή της ουράς του παγκρέατος και αναστόμωση του παγκρεατικού πόρου με το έντερο.""",Εσωτερική περοχέτευση στην γαστρεντερική οδό,Β
1662,Που απαντάται συχνότερα ετερότοπος παγκρεατικός ιστός:,"Α. ""Μείζον επίπλουν""

Β. ""Μεσεντέριο""

Γ. ""Δωδεκαδάκτυλο""

Δ. ""Ειλεός""

Ε. ""Μεκκέλειος""",Δωδεκαδάκτυλο,Γ
1668,Όλα τα κατωτέρω θεωρούνται παράγοντες κινδύνου εμφάνισης καρκίνου του μαστού εκτός από:,"Α. ""Πρώιμη εμμηνόπαυση""

Β. ""Πρώιμη εμμηναρχή""

Γ. ""Οικογενειακό ιστορικό""

Δ. ""Προηγηθείσα ακτινοβολία""

Ε. ""Γέννηση του πρώτου παιδιού μετά το 30ο έτος""",Πρώιμη εμμηνόπαυση,Α
1669,Σε καρκίνο του μαστού ποια είναι η συνηθέστερη και αρχική εκδήλωση:,"Α. ""Ο πόνος""

Β. ""Η εκροή αίματος από τη θηλή""

Γ. ""Η γαλακτόρροια""

Δ. ""Η διόγκωση""

Ε. ""Εισολκή δέρματος""",Η διόγκωση,Δ
1671,Η χρόνια επινεφριδική ανεπάρκεια χαρακτηρίζεται από:,"Α. ""Υποθερμία""

Β. ""Υπέρταση""

Γ. ""Υποκαλιαιμία""

Δ. ""Υπονατριαιμία""

Ε. ""Υπεργλυκαιμία""",Υπονατριαιμία,Δ
1675,Παράγοντες που αυξάνουν τον κίνδυνο πνευμονικών εμβολών σε ασθενείς που υποβάλλονται σε χειρουργική επέμβαση περιλαμβάνουν τα κατωτέρω εκτός από:,"Α. ""Επιπολής θρομβοφλεβίτις προ 1 έτους""

Β. ""Θεραπεία οιστογόνων""

Γ. ""Παχυσαρκία""

Δ. ""Εγκυμοσύνη""

Ε. ""Εν τω βάθη φλεβοθρόμβωση προ 1 έτους""",Επιπολής θρομβοφλεβίτις προ 1 έτους,Α
1681,Τι από τα παρακάτω είναι σωστό σχετικά με την εν τω βάθη φλεβική θρόμβωση κάτω άκρων:,"Α. ""Η διάγνωση και η ακριβής εντόπιση τίθεται με χρήση πληθυσμογράφου""

Β. ""Κλινικά υπάρχει πάντοτε οίδημα του σκέλους""

Γ. ""Χορηγείται ηπαρίνη""

Δ. ""Οι γυναίκες προσβάλλονται συχνότερα""

Ε. ""Προκαλεί διαλείπουσα χωλότητα""",Χορηγείται ηπαρίνη,Γ
1685,Ποιος από τους παρακάτω όγκους εντοπίζεται στο οπίσθιο μεσοθωράκιο:,"Α. ""Το θύμωμα""

Β. ""Οι μεσοθηλιακές και πλευροπερικαρδιακές κύστεις""

Γ. ""Νευρογενείς όγκοι""

Δ. ""Κανένα από τα παραπάνω""

Ε. ""Όλα τα παραπάνω""",Νευρογενείς όγκοι,Γ
1689,Ποιο μικρόβιο επιμολύνει συχνότερα τα εγκαύματα:,"Α. ""Το κολοβακτηρίδιο""

Β. ""Ο σταφυλόκοκκος""

Γ. ""Ο στρεπτόκοκκος""

Δ. ""Ο πρωτέας""

Ε. ""Η ψευδομονάδα""",Η ψευδομονάδα,Ε
1691,Στην νεκρωτική μορφή παγκρεατίτιδας για την εμφανιζόμενη νέκρωση του οργάνου ισχύει:,"Α. ""Προκαλείται από θρόμβωση μικρών αγγείων και την υποογκαιμία""

Β. ""Οφείλεται στην απόφραξη του παγκρεατικού πόρου""

Γ. ""Οφείλεται στο οίδημα του οργάνου""

Δ. ""Η απελευθέρωση κυτοκινών δεν έχει αποδειχθεί ότι παίζει ρόλο""

Ε. ""Προκαλείται από άμεση επίδραση της χολής που παλινδρομεί στον παγκρεατικό πόρο""",Προκαλείται από θρόμβωση μικρών αγγείων και την υποογκαιμία,Α
1696,Η υπερπαραγωγή παραθορμόνης συνοδεύεται από όλα εκτός:,"Α. ""Οστεοπόρωση""

Β. ""Νεφρολιθίαση""

Γ. ""Παγκρετίτιδα και πεπτικό έλκος""

Δ. ""Εναποθέσεις ασβεστίου στον εγκέφαλο""

Ε. ""Νεφρασβέστωση""",Εναποθέσεις ασβεστίου στον εγκέφαλο,Δ
1711,Στο shock γενικά ποιο είναι το πιο πρώιμο σημείο που παρατηρείται:,"Α. ""Η διαταραχή της μικροκυκλοφορίας του δέρματος""

Β. ""Η πτώση της θερμοκρασίας του σώματος""

Γ. ""Το ιπποκράτειο προσωπείο""

Δ. ""Το Α και το Γ είναι σωστά""

Ε. ""Κανένα από τα παραπάνω""",Η διαταραχή της μικροκυκλοφορίας του δέρματος,Α
1713,Ποια από τις παρακάτω επεμβάσεις οδηγεί συχνότερα σε υποτροπή πεπτικού έλκους:,"Α. ""Στελεχιαία βαγοτομή και πυλωροπλαστική""

Β. ""Υφολική γαστρεκτομή""

Γ. ""Υπερεκλεκτική βαγοτομή""

Δ. ""Γαστροεντεροαναστόμωση""

Ε. ""Τίποτα από τα παραπάνω""",Γαστροεντεροαναστόμωση,Δ
1717,Σε ασθενή που αναφέρει δυσφαγία και θωρακικό πόνο ύστερα από διαγνωστική οισοφαγοσκόπηση θα πρέπει να γίνει:,"Α. ""Μανομετρία""

Β. ""Υπολογιστική τομογραφία""

Γ. ""Παρακολούθηση των συμπτωμάτων""

Δ. ""Βαριούχο γεύμα""

Ε. ""Γεύμα με γαστρογραφίνη""",Γεύμα με γαστρογραφίνη,Ε
1718,Όλα τα παρακάτω είναι αίτια αιμορραγικής γαστρίτιδας εκτός από:,"Α. ""Σήψη""

Β. ""Χειρουργικές επεμβάσεις""

Γ. ""Shock""

Δ. ""Καφεϊνη""

Ε. ""Ουραιμία""",Καφεϊνη,Δ
1721,Σύμφωνα με τον Παγκόσμιο Οργανισμό Υγείας τα νεοπλάσματα του στομάχου διακρίνονται στα παρακάτω εκτός από:,"Α. ""Θηλώδη""

Β. ""Δίκην σφραγίδος δακτυλίου""

Γ. ""Παράγοντα βλέννη""

Δ. ""Σωληνώδη""

Ε. ""Διηθητικά""",Διηθητικά,Ε
1724,Η συχνότερη αιτία μαζικής αιμορραγίας από το ανώτερο πεπτικό είναι:,"Α. ""Σύνδρομο Mallory-Weiss""

Β. ""Καρκίνος στομάχου""

Γ. ""Κιρσοί οισοφάγου""

Δ. ""Πεπτικό έλκος""

Ε. ""Οισοφαγίτις""",Πεπτικό έλκος,Δ
1733,Αίτιο πρωτοπαθούς υπερπαραθυρεοειδισμού είναι:,"Α. ""Το μονήρες αδένωμα του παραθυρεοειδούς""

Β. ""Η υπερπλασία των κυττάρων C""

Γ. ""Η ουραιμία""

Δ. ""Όλα τα παραπάνω""

Ε. ""Κανένα από παραπάνω""",Το μονήρες αδένωμα του παραθυρεοειδούς,Α
1735,Ο πιο αξιόπιστος δείκτης αποτελεσματικής θεραπείας της ολιγαιμικής καταπληξίας είναι:,"Α. ""Η αύξηση της συστολικής πίεσης""

Β. ""Η βελτίωση της ωριαίας αποβολής ούρων""

Γ. ""Η μείωση της ταχυσφυγμίας""

Δ. ""Η αποκατάσταση του επιπέδου συνείδησης""

Ε. ""Η μείωση της ταχύπνοιας""",Η βελτίωση της ωριαίας αποβολής ούρων,Β
1737,"Ασθενής με ιστορικό κολπικής μαρμαρυγής, εμφανίζει κοιλιακό άλγος και αιμορραγικές διάρροιες. Η πιθανότερη διάγνωση είναι:","Α. ""Ρήξη ανευρύσματος της κοιλιακής αορτής""

Β. ""Διάτρηση κοίλου σπλάχνου""

Γ. ""Διαβητική οξέωση και διαβητική αρτηριοπάθεια""

Δ. ""Εμβολή άνω μεσεντερίου αρτηρίας""

Ε. ""Οξεία παγκρεατίτιδα""",Εμβολή άνω μεσεντερίου αρτηρίας,Δ
1750,Η διαφορά πίεσης μεταξύ περιτοναϊκής και υπεζωκοτικής κοιλότητας σε ηρεμία είναι:,"Α. ""1-5 mmHg""

Β. ""40-50 mmHg""

Γ. ""40-50 cmH2O""

Δ. ""7-20 cmH2O""

Ε. ""70-100 cmH2O""",7-20 cmH2O,Δ
1755,Σχετικά με το φαιοχρωμοκύττωμα (παραγαγγλίωμα):,"Α. ""Σε ποσοστό μέχρι 10% μπορεί να βρίσκεται εντός του θώρακα""

Β. ""Σε ποσοστό > 20% μπορεί να βρίσκεται στον τράχηλο – κεφαλή""

Γ. ""Είναι αποκλειστικά όγκος του φλοιού των επινεφριδίων""

Δ. ""Είναι αποκλειστικά όγκος του μυελού των επινεφριδίων""

Ε. ""Κανένα από τα παραπάνω""",Σε ποσοστό μέχρι 10% μπορεί να βρίσκεται εντός του θώρακα,Α
1760,Αμνιοπαρακέντηση κάνουμε συνήθως:,"Α. ""Πριν τις 9 εβδομάδες""

Β. ""Μετά τις 10 εβδομάδες""

Γ. ""Μετά τις 12 εβδομάδες""

Δ. ""Μετά τις 16 εβδομάδες""

Ε. ""Όλα τα παραπάνω""",Μετά τις 16 εβδομάδες,Δ
1763,Στις ανοικτές βλάβες του ΚΝΣ η α-εμβρυϊκή πρωτεΐνη (ΑFP) στο αίμα της μητέρας είναι συνήθως:,"Α. ""Αυξημένη""

Β. ""Ελαττωμένη""

Γ. ""Φυσιολογική""

Δ. ""Όλα τα παραπάνω""

Ε. ""Κανένα από τα παραπάνω""",Αυξημένη,Α
1767,Ένα κορίτσι 18 ετών που συμμετέχει στην εθνική ομάδα ενόργανης γυμναστικής παρουσιάζει αμηνόρροια από 6μήνου. Έχει δείκτη σωματικής μάζας 17.2 kg/m2. Το κορίτσι αυτό πάσχει πιθανά από:,"Α. ""Σύνδρομο πολυκυστικών ωοθηκών""

Β. ""Υποθαλαμική αμηνόρροια""

Γ. ""Υπερπρολακτιναιμία""

Δ. ""Σύνδρομο Turner""

Ε. ""Σύνδρομο Kallmann""",Υποθαλαμική αμηνόρροια,Β
1771,Παράγοντες κινδύνου για την εμφάνιση σποραδικού ωοθηκικού καρκίνου είναι όλοι ΕΚΤΟΣ από:,"Α. ""Πρώϊμη εμμηναρχή""

Β. ""Θηλασμός""

Γ. ""Ατοκία""

Δ. ""Κάπνισμα""

Ε. ""Διατροφή""",Θηλασμός,Β
1782,Σε έγκυο με δρεπανοκυτταρική αναιμία υπάρχουν οι ακόλουθοι κίνδυνοι ΕΚΤΟΣ από ένα:,"Α. ""Περιγγενητικός θάνατος""

Β. ""Χαμηλό βάρος γεννήσεως του νεογνού""

Γ. ""Υπέρταση κυήσεως""

Δ. ""Φλεγμονές του ουροποιητικού συστήματος της μητέρας""

Ε. ""Αυτόματες εκτρώσεις""",Φλεγμονές του ουροποιητικού συστήματος της μητέρας,Δ
1783,"Για την αντιμετώπιση της προεκλαμψίας χρειάζονται όλα τα κατωτέρω, ΕΚΤΟΣ από:","Α. ""Κλινοστατισμό""

Β. ""Δοκιμασία οκυτοκίνης""

Γ. ""Εισαγωγή στο Νοσοκομείο""

Δ. ""Υπερηχογραφικές εξετάσεις, βιοφυσικό προφίλ""

Ε. ""Διουρητικά""",Διουρητικά,Ε
1791,Ο προσδιορισμός της α-φετοπρωτεϊνης (AFP) του αμνιακού υγρού χρησιμεύει στη διάγνωση:,"Α. ""Τρισωμίας 21""

Β. ""Ανωμαλιών του νευρικού σωλήνα""

Γ. ""Σύνδρομο κλάματος γαλής (Cr-du-chat)""

Δ. ""Σύνδρομο Gaucher""

Ε. ""Έλλειψη G6PD""",Ανωμαλιών του νευρικού σωλήνα,Β
1795,Πότε αρχίζει η αρχέγονη εμβρυϊκή κυκλοφορία μετά την ωοθυλακιορρηξία και την γονιμοποίηση:,"Α. ""Την 1η εβδομάδα""

Β. ""Την 2η εβδομάδα""

Γ. ""Την 3η εβδομάδα""

Δ. ""Την 4η εβδομάδα""

Ε. ""Την 5η εβδομάδα""",Την 3η εβδομάδα,Γ
1798,Ποιο από τα παρακάτω δεν είναι σωστό σχετικά με τον ιό του ανθρώπινου θηλώματος (HPV):,"Α. ""Οι τύποι HPV 16 και 18 συνδέονται με την καρκινογένεση του τραχήλου της μήτρας""

Β. ""Ο ιός HPV μεταδίδεται μόνο με τη σεξουαλική επαφή""

Γ. ""Τα κοιλοκύτταρα είναι παθογνωμονικά της HPV λοίμωξης""

Δ. ""Ο ιός HPV είναι αιτιολογικός παράγοντας των κονδυλωμάτων""

Ε. ""Κατά την κολποσκόπηση δυνατόν να παρατηρηθούν λευκάζουσες περιοχές""",Ο ιός HPV μεταδίδεται μόνο με τη σεξουαλική επαφή,Β
1800,Στη συγγενή υπερπλασία των επινεφριδίων τι από τα παρακάτω δεν είναι σωστό:,"Α. ""Η συχνότητα είναι 1/5000 γεννήσεις""

Β. ""Σπάνια απαιτείται θεραπεία""

Γ. ""Τα έσω γεννητικά όργανα είναι φυσιολογικά""

Δ. ""Αποτελεί τη συχνότερη αιτία αρρενοποίησης θηλέων νεογνών""

Ε. ""Η συχνότερη ανεπάρκεια αφορά την 21-υδροξυλάση""",Σπάνια απαιτείται θεραπεία,Β
1804,Ποιό είναι το μεγαλύτερο πλεονέκτημα της λαπαροσκοπικής σαλπιγγεκτομίας έναντι της λαπαροτομικής σαλπιγγεκτομίας σε περιπτώσεις έκτοπης κύησης:,"Α. ""Μικρότερος χρόνος νοσηλείας""

Β. ""Περισσότερες πιθανότητες διατήρησης της γονιμότητας""

Γ. ""Μικρότερη πιθανότητα υποτροπής της έκτοπης κύησης""

Δ. ""Μικρότερη πιθανότητα παραμονής τροφοβλαστικού ιστού""

Ε. ""Μικρότερο κόστος νοσηλείας""",Μικρότερος χρόνος νοσηλείας,Α
1809,Το κυριότερο σύμπτωμα των υποβλενογόνιων ινομυωμάτων είναι:,"Α. ""Μηνορραγία""

Β. ""Μηνομητρορραγία""

Γ. ""Πόνος""

Δ. ""Κολπική υπερέκκριση""

Ε. ""Όλα τα ανωτέρω""",Μηνομητρορραγία,Β
1810,Τί από τα παρακάτω αποτελεί παράγοντα υψηλού κινδύνου για τοξιναιμία της κύησης:,"Α. ""Φυσιολογική προηγούμενη κύηση""

Β. ""Υψηλό κοινωνικο-οικονομικό επίπεδο""

Γ. ""Εφηβεία""

Δ. ""Οικογενειακό ιστορικό προεκλαμψίας""

Ε. ""Παχυσαρκία""",Οικογενειακό ιστορικό προεκλαμψίας,Δ
1813,Η προκεφαλή μας δυσκολεύει να εκτιμήσουμε:,"Α. ""Τη θέση προβολής""

Β. ""Το ύψος της προβάλλουσας κεφαλής""

Γ. ""Το σχήμα του εμβρύου""

Δ. ""Την εμπέδωση της κεφαλής""

Ε. ""Όλα τα παραπάνω""",Το ύψος της προβάλλουσας κεφαλής,Β
1814,"Σε ασθενή ευρισκόμενη στην 30ή εβδομάδα της κύησης διαπιστώνουμε ότι η μήτρα έχει μέγεθος που αντιστοιχεί σε 34 εβδομάδες κύησης. Το εύρημα αυτό μπορεί να εξηγηθεί από όλες τις παρακάτω καταστάσεις, εκτός:","Α. ""Υδράμνιο""

Β. ""Ινομύωμα μήτρας""

Γ. ""Μακροσωμικό έμβρυο""

Δ. ""Προδρομικό πλακούντα""

Ε. ""Πολύδυμη κύηση""",Προδρομικό πλακούντα,Δ
1827,Πότε τα λόχια από αιματηρά γίνονται ορώδη:,"Α. ""Την 2η εβδομάδα μετά τον τοκετό""

Β. ""Την 3η εβδομάδα μετά τον τοκετό""

Γ. ""Την 4η εβδομάδα μετά τον τοκετό""

Δ. ""Την 3η – 4η ημέρα μετά τον τοκετό""

Ε. ""Το πρώτο 24ωρο μετά τον τοκετό""",Την 3η – 4η ημέρα μετά τον τοκετό,Δ
1843,Ποιο από τα παρακάτω αποτελεί φάρμακο εκλογής σε μια γυναίκα με υπέρταση κύησης:,"Α. ""Υδραλαζίνη""

Β. ""Λαμπεταλόλη""

Γ. ""Νιφεδιπίνη""

Δ. ""Διαζοξίδη""

Ε. ""Όλα τα παραπάνω""",Υδραλαζίνη,Α
1845,Η επιλογή του επικρατούντος (κυρίαρχου) ωοθυλακίου έχει γίνει κατά τις ημέρες:,"Α. ""5-7 του κύκλου""

Β. ""7-9 του κύκλου""

Γ. ""10-11 του κύκλου""

Δ. ""12-14 του κύκλου""

Ε. ""Κανένα από τα παραπάνω""",5-7 του κύκλου,Α
1853,Μία γυναίκα μετά την εμμηνόπαυση που εμφανίζει κολπική αιμόρροια πρέπει:,"Α. ""Να υποβληθεί σε υστερεκτομή το ταχύτερο δυνατό""

Β. ""Να πάρει θεραπεία υποκατάστασης με οιστρογόνα""

Γ. ""Να κάνει μαστογραφία""

Δ. ""Να πάρει προγεστερόνη""

Ε. ""Να εξετασθεί από γυναικολόγο και να κάνει διαγνωστική απόξεση""",Να εξετασθεί από γυναικολόγο και να κάνει διαγνωστική απόξεση,Ε
1863,Πότε η καρδιοπαθής έγκυος κινδυνεύει περισσότερο:,"Α. ""Στο 1ο τρίμηνο της κύησης""

Β. ""Στο 2ο τρίμηνο της κύησης""

Γ. ""Στο 3ο τρίμηνο της κύησης""

Δ. ""Στον τοκετό""

Ε. ""Στη λοχεία""",Στον τοκετό,Δ
1866,Ποια παθογόνα μικρόβια ευθύνονται κυρίως για τις αμνιονίτιδες:,"Α. ""Στρεπτόκοκκος Gram (+) και Αναερόβια""

Β. ""Σταφυλόκοκκοι""

Γ. ""Κολοβακτηρίδια + Gram (-)""

Δ. ""Όλα τα παραπάνω""

Ε. ""Σταφυλόκοκκοι και κολοβακτηρίδια + Gram (-)""",Στρεπτόκοκκος Gram (+) και Αναερόβια,Α
1876,Υδατιδώδης μύλη κύηση: Σημειώσατε το σωστό:,"Α. ""Αναφέρεται κατά κανόνα σε πολυτόκο έγκυο""

Β. ""Εμφανίζεται κατά κανόνα στο δεύτερο τρίμηνο της κύησης""

Γ. ""Χαρακτηρίζεται από υψηλά επίπεδα β-hCG""

Δ. ""Δεν συνοδεύεται από αιμόρροια""

Ε. ""Δεν επηρεάζεται η καρδιακή λειτουργία του εμβρύου""",Χαρακτηρίζεται από υψηλά επίπεδα β-hCG,Γ
1879,Αιμορραγίες 3ου τριμήνου. Ποιό είναι ορθό:,"Α. ""Οφείλονται πάντα σε τραχηλικούς πολύποδες""

Β. ""Είναι αποκλειστικά αρχικό σύμπτωμα του τραχηλικού καρκίνου""

Γ. ""Συνήθως οφείλονται σε αποκόλληση του πλακούντα""

Δ. ""Συνοδεύουν πάντα την υπερτασική νόσο της κύησης""

Ε. ""Οφείλονται σε λοίμωξη του γεννητικού συστήματος από τοξόπλασμα""",Συνήθως οφείλονται σε αποκόλληση του πλακούντα,Γ
1885,Μετά την εμμηνόπαυση οι ορμόνες στην ωοθήκη παράγονται:,"Α. ""Από τα κύτταρα της κοκκιώδους στιβάδας ωοθυλακίων""

Β. ""Από τα κύτταρα της έσω θήκης ωοθυλακίων""

Γ. ""Από τα κύτταρα του στρώματος της ωοθήκης""

Δ. ""Από το Β και το Γ""

Ε. ""Από όλα τα παραπάνω""",Από τα κύτταρα του στρώματος της ωοθήκης,Γ
1888,Επώδυνη ελκώδη αιδοιοκολπίτιδα προκαλούν:,"Α. ""O ιός του απλού έρπητα τύπου 2""

Β. ""Οι μύκητες""

Γ. ""Τα χλαμύδια""

Δ. ""Όλα τα παραπάνω""

Ε. ""Κανένα από τα παραπάνω""",O ιός του απλού έρπητα τύπου 2,Α
1890,Τι από τα παρακάτω είναι σωστό για τα κυστικά μορφώματα των ωοθηκών:,"Α. ""Είναι πάντα ετερόπλευρα""

Β. ""Οι δερμοειδείς κύστεις είναι ορμονοπαραγωγοί όγκοι""

Γ. ""Καρκινικά κύτταρα σε κακοήθεις κυστικούς όγκους αρχίζουν να ανευρίσκονται στο ασκιτικό υγρό από το στάδιο ΙΙΙ και μετά""

Δ. ""Είναι ύποπτα για κακοήθεια όταν είναι πολύχωρα""

Ε. ""Είναι καλοήθη όταν η διάμετρός των δεν υπερβαίνει τα 5 εκατοστά""",Είναι ύποπτα για κακοήθεια όταν είναι πολύχωρα,Δ
1892,Τι από τα παρακάτω είναι σωστό στις δίδυμες κυήσεις:,"Α. ""Αφορούν το 23% του συνόλου των κυήσεων""

Β. ""Τα μονοζυγωτικά δίδυμα προέρχονται από γονιμοποίηση δύο ωαρίων""

Β. ""Σχετίζονται με πρόκληση ωοθυλακιορρηξίας""

Γ. ""Στις διζυγωτικές κυήσεις αναπτύσσεται κοινό χόριο και άμνιο""

Δ. ""Μειώνονται μετά από εξωσωματική γονιμοποίηση""

Ε. ""Δεν σχετίζονται με μεγαλύτερη συχνότητα συγγενών ανωμαλιών του εμβρύου""",Σχετίζονται με πρόκληση ωοθυλακιορρηξίας,Β
