id,question,answers,best_answer,best_answer_index
3353,Διάλεξε τη λέξη ή φράση που έχει αντίθετη σημασία από τη λέξη/φράση: πρακτικά,"Α. ""ασήμαντα""

Β. ""άχρηστα""

Γ. ""θεωρητικά""",θεωρητικά,Γ
3354,«διαχρονικά»: Λέξη με παρόμοια σημασία είναι,"Α. ""παντοτινά""

Β. ""σύγχρονα""

Γ. ""παρελθοντικά""",παντοτινά,Α
3355,Διάλεξε τη λέξη ή φράση που έχει αντίθετη σημασία από τη λέξη/φράση: Διευκολύνει,"Α. ""δυσκολεύει""

Β. ""υποστηρίζει""

Γ. ""εξυπηρετεί""",δυσκολεύει,Α
3356,"«Φροντίδα για τους ασυνόδευτους ανηλίκους» Πολλά ασυνόδευτα παιδιά φτάνουν στην Ελλάδα, έχοντας χάσει τους γονείς τους ή έχοντας χωριστεί από αυτούς. Με σκοπό να καλύψει κενά που δεν καλύπτονται στον τομέα της στέγασης και της προστασίας τους, η εθελοντική οργάνωση «ΜΕΤΑδραση» ανέπτυξε ένα σύστημα οικογενειακής φροντίδας, προσφέροντας στα ασυνόδευτα παιδιά την ασφάλεια και την υποστήριξη που χρειάζονται. Το πρόγραμμα, στο πλαίσιο του οποίου έχουν ήδη βρει οικογενειακή φροντίδα 104 ασυνόδευτα παιδιά, βοηθάει να αναλάβουν ενδιαφερόμενες οικογένειες τη μακροπρόθεσμη ή σύντομη φροντίδα ενός ή περισσότερων παιδιών και πραγματοποιείται σύμφωνα με την εθνική νομοθεσία και τη Διεθνή Σύμβαση για τα Δικαιώματα του Παιδιού σε συνεργασία με τις αρμόδιες κρατικές υπηρεσίες κοινωνικής φροντίδας. Η διαδικασία αυτή ακολουθείται ήδη εδώ και δεκαετίες από άλλες χώρες της Ευρωπαϊκής Ένωσης και έχει πλέον αποδειχθεί ότι το να μένουν τα παιδιά σε οικογένειες αποτελεί την καλύτερη επιλογή για το συμφέρον τους και την ψυχολογική στήριξη των παιδιών. Το έργο αυτό επιτρέπεται να το αναλάβουν σύζυγοι ή μεμονωμένα άτομα, με ή χωρίς παιδιά, που ανταποκρίνονται στις προϋποθέσεις που προβλέπονται από τον Νόμο. Μια ζεστή αγκαλιά, ένα τρυφερό βλέμμα, μια καλή κουβέντα, το σπιτικό φαγητό και η θέση στο οικογενειακό τραπέζι, στιγμές χαλάρωσης, η αίσθηση της ασφάλειας είναι πολύτιμα στοιχεία καθημερινότητας που λείπουν από τα ασυνόδευτα παιδιά. Παράλληλα, το κράτος είναι απαραίτητο να λάβει μέτρα για την τεχνική εκπαίδευση, τον επαγγελματικό προσανατολισμό και την ελληνομάθεια των ασυνόδευτων ανηλίκων. Η αγωγή του πολίτη ως υποχρέωση των κρατικών υπηρεσιών θα ενισχύσει τα παιδιά αυτά, για να φοιτήσουν στην επίσημη εκπαίδευση. Με τον τρόπο αυτό, παιδιά κυνηγημένα από τις περιοχές του πολέμου θα αισθανθούν το ενδιαφέρον της οργανωμένης πολιτείας και των πολιτών, για να ενταχθούν στη νέα τους «πατρίδα». https://metadrasi.org/campaigns/%CF%80%CF%81%CE%BF%CF%83%CF%89%CF%81%CE%B9%CE%BD%CE%AE-%CF%86%CE%B9%CE%BB%CE%BF%CE%BE%CE%B5%CE%BD%CE%AF%CE%B1-%CF%83%CE%B5-%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%AD%CE%BD%CE%B5%CE%B9%CE%B5%CF%82/ ΜΕΤΑδραση, Δράση για τη μετανάστευση και την ανάπτυξη. Χρησιμοποιώντας τις πληροφορίες από το παραπάνω κείμενο, βρείτε την επιλογή που συμπληρώνει σωστά την πρόταση: Στην Ελλάδα έχουν βρει οικογενειακή φροντίδα","Α. ""101 ασυνόδευτα παιδιά""

Β. ""140 ασυνόδευτα παιδιά""

Γ. ""104 ασυνόδευτα παιδιά""",104 ασυνόδευτα παιδιά,Γ
3357,Μια άλλη λέξη/έκφραση για το «κατά τη διάρκεια» είναι:,"Α. ""ενόσω""

Β. ""κατά τη συνέχεια""

Γ. ""συχνά-πυκνά""",ενόσω,Α
3358,"""Διαδρομές των ολυμπιονικών..."" Ο Διαγόρας ο Ρόδιος θα έφθανε με καράβι στην Αθήνα και στη συνέχεια από την ξηρά θα περνούσε τον Ισθμό (στην αρχαία εποχή δεν υπήρχε η διώρυγα του Ισθμού) και μέσω βόρειας Πελοποννήσου θα έφθανε στην Ολυμπία. Ο Μίλων ο Κροτωνιάτης, που θα ξεκινούσε με καράβι από την Κάτω Ιταλία, θα περνούσε νότια από την Πελοπόννησο, για να φθάσει στη Νεμέα και από εκεί μέσω ξηράς θα έφθανε στην Ολυμπία. Ο Πυθαγόρας ο Θάσιος θα πήγαινε με καράβι στη Θεσσαλονίκη ή την Καβάλα και από εκεί, διασχίζοντας από την ξηρά την κεντρική Ελλάδα, θα έφθανε στους Δελφούς. Ένας τρόπος να πάει στην Ολυμπία, συνεχίζοντας τον δρόμο της ξηράς, ήταν να περάσει τον Ισθμό. Άλλη επιλογή του ήταν μετά τους Δελφούς να πάει με καράβι στην Ολυμπία. Ο Πυθαγόρας ο Θάσιος, αφού επιβιβάστηκε σ' ένα πλοίο από τη Θάσο, την πατρίδα του, πέρασε στην απέναντι όχθη και αποβιβάστηκε στην περιοχή της Θεσσαλονίκης. Από εκεί έπρεπε ν' ακολουθήσει το δρόμο για τους Δελφούς από την ξηρά. Αλλά καθώς κατέβαινε προς τη Θεσσαλία με τους συντρόφους του, τους βρήκε κακοκαιρία και δυνατές βροχές. Έτσι, αποφάσισαν ν' αλλάξουν πορεία. Κάποιος πρότεινε να πάνε να κάνουν θυσία στο μαντείο της Δωδώνης και να πάρουν χρησμό για το ταξίδι τους. Πήραν λοιπόν τον δρόμο δυτικά, για να φθάσουν στο μαντείο. Ο καιρός, όμως, όλο και χειροτέρευε. Οι πλημμύρες παρέσυραν δύο από τους συντρόφους του. Μετά από πολλές δυσκολίες και ταλαιπωρίες έφθασαν στη Δωδώνη και εκτέλεσαν τα θρησκευτικά τους καθήκοντα. Έμειναν εκεί, ώσπου να βελτιωθεί ο καιρός, και μετά, μέσω της Στερεάς Ελλάδας, έφθασαν στους Δελφούς. Ένα καράβι τούς πέρασε στην Πελοπόννησο. Από κει και πέρα τα πράγματα ήταν εύκολα, για να φτάσουν στον προορισμό τους, την Ολυμπία. Ξανθοπούλου Α.- Δημάκη Π., Τετράδιο Εργασιών Νεοελληνικής Γλώσσας, Α΄Β΄Γ΄ Γυμνασίου, εκδ. Έννοια, Αθήνα 2006, σ.σ. 67-68. Βρες τη σωστή επιλογή (σωστό/λάθος) σχετικά με την παρακάτω πρόταση, με βάση τα περιεχόμενα του κειμένου: Ο Πυθαγόρας πήρε χρησμό από το μαντείο των Δελφών","Α. ""Σωστό""

Β. ""Λάθος""",Λάθος,Β
3359,"Η χαρά της ανάγνωσης («Κοπέλα που διαβάζει» - πίνακας της Θάλειας Φλωρά – Καραβία (1871-1960) https://www.nationalgallery.gr/el/sulloges/collection/sulloges/html) Με αφορμή την Παγκόσμια Ημέρα Βιβλίου η συγγραφέας Σώτη Τριανταφύλλου απευθύνει το παρακάτω κείμενο στα παιδιά που είναι και οι μελλοντικοί αναγνώστες: Αγαπητά παιδιά, Σας γράφω αυτό το γράμμα για να σας πω δυο-τρία πραγματάκια που έμαθα και που με έκαναν απίστευτα ευτυχισμένη. Λοιπόν ακούστε: Μερικοί άνθρωποι γίνονται ευτυχισμένοι κάνοντας εκδρομές και παίζοντας παιχνίδια, ενώ άλλοι με χορούς και με τραγούδια. Υπάρχουν αρκετοί που τους αρέσουν τα ωραία αντικείμενα. Όλα αυτά είναι φανταστικά. Ωστόσο, αν πάρω παράδειγμα τον εαυτό μου, τίποτα δεν μου αρέσει περισσότερο από το να διαβάζω βιβλία. Τα βιβλία είναι σαν ταξίδια και σαν παιχνίδια: διαβάζοντας πετάμε με μεγάλα φτερά σε τόπους μακρινούς, μαθαίνουμε για τις ζωές άλλων ανθρώπων, νιώθουμε συγκινήσεις. Μέσα στις σελίδες βρίσκουμε εμπειρίες που μοιάζουν με τις δικές μας, ή, ακόμα καλύτερα, δεν μοιάζουν με τις δικές μας - είναι πιο καταπληκτικές! Θυμάμαι πως, όταν διάβασα την ιστορία του Ροβινσώνα Κρούσου, ένιωσα ανακούφιση: αν ναυαγούσα σε έρημο νησί, όχι μόνο θα επιζούσα αλλά και θα περνούσα τέλεια! Τα βιβλία ηρέμησαν τους φόβους μου: κατάλαβα ότι η ζωή είναι μια περιπέτεια κι ότι ποτέ δεν θα βαδίσω μόνη – τα βιβλία θα με συνοδεύουν σαν ζωντανά πλάσματα, θα με παρηγορούν και θα χαϊδεύουν την ψυχή μου. Τώρα που σας γράφω, θυμάμαι ότι συχνά είχα ένα σωρό προβλήματα στο σχολείο και στο σπίτι και ένιωθα αγωνία - σε όλα αυτά με παρηγορούσαν τα βιβλία. Ωστόσο, η χαρά της ανάγνωσης ήταν, κάπου-κάπου, και στενοχώρια. Τι παράξενο, ε; Μερικές φορές, οι ιστορίες ήταν λυπητερές, στα παραμύθια οι ήρωες περνούσαν φοβερά πράγματα. Ωστόσο, παρόλο που έκλαιγα πολύ, ήμουν ευχαριστημένη: ένιωθα 'κάτι'. Θέλω να πω, δεν μπορούμε να χαμογελάμε διαρκώς: οι άνθρωποι γίνονται σοφότεροι νιώθοντας, κάπου-κάπου, λύπη, οίκτο, αγανάκτηση. Κυρίως, όμως, γίνονται απίστευτα ευτυχισμένοι: δοκιμάστε να ζήσετε τη ζωή του αναγνώστη και θα με θυμηθείτε."" Κείμενο της Σ. Τριανταφύλλου στο πλαίσιο της δράσης του Εθνικού Κέντρου Βιβλίου για τη χαρά της ανάγνωσης: https://tvxs.gr/news/biblio/pagkosmia-imera-biblioy-ena-gramma-gia-ti-xara-tis-anagnosis -- διασκευή για τις ανάγκες των εξετάσεων. Βρες τη σωστή επιλογή σχετικά με την παρακάτω πρόταση, με βάση τα περιεχόμενα του κειμένου: Η συγγραφέας θέλει","Α. ""να δείξει στα παιδιά τους ευτυχισμένους ανθρώπους""

Β. ""να μιλήσει στα παιδιά για τους ευτυχισμένους ανθρώπους""

Γ. ""να μιλήσει στα παιδιά για το τι κάνει την ίδια ευτυχισμένη""",να μιλήσει στα παιδιά για το τι κάνει την ίδια ευτυχισμένη,Γ
3360,"Η ζωή στην πόλη https://www.kathimerini.gr/wp-content/uploads/2020/09/DOC-20200916-8355483.jpg. Ο αστικός χώρος χαρακτηρίζεται από πλήθος ανθρώπων, κτιρίων και εξοπλισμού. Η συγκέντρωση αυτή έχει και τις αρνητικές της συνέπειες. Για ορισμένους μάλιστα 'οι σημερινές πόλεις είναι η αποτυχία του αιώνα'. Συγκεκριμένα, ο συνωστισμός των ανθρώπων, οι υποβαθμισμένες συνθήκες διαβίωσης, η έλλειψη δημόσιων αγαθών, όπως ο καθαρός αέρας και ο ελεύθερος χώρος, αποτελούν ορισμένες μόνο από τις αρνητικές συνέπειες της ζωής στην πόλη που επιβαρύνουν την υγεία των κατοίκων. Εξίσου μεγάλα προβλήματα είναι ο θόρυβος, η έλλειψη χώρων πρασίνου και η κοινωνική απομόνωση. Ο πολύ έντονος και μόνιμος θόρυβος, που παράγουν τα αυτοκίνητα, η βιομηχανία και οι ψυχαγωγικές δραστηριότητες στην πόλη, έχει δυσάρεστες συνέπειες για τον άνθρωπο, εφόσον ενοχλεί τον ύπνο, διασπά την προσοχή, επηρεάζει την ακοή και προκαλεί ψυχολογικά προβλήματα. Επίσης, η έλλειψη χώρου για ψυχαγωγία και για βόλτα στο πράσινο αποτελεί σημαντικό πρόβλημα σε πολλές πόλεις. Το γεγονός ότι δεν υπάρχουν κήποι, μεγάλες πλατείες και λεωφόροι με δέντρα επιβαρύνει την ατμοσφαιρική ρύπανση και την ψυχική υγεία των κατοίκων. Πρόβλημα στις σύγχρονες πόλεις αποτελεί και το άγχος και το αίσθημα απομόνωσης από την έλλειψη χρόνου και την έλλειψη φυσικής άσκησης, που χαρακτηρίζουν την καθημερινή ζωή. Οι παράγοντες αυτοί επηρεάζουν περισσότερο τις πιο ευαίσθητες ομάδες του πληθυσμού των πόλεων που είναι τα παιδιά, οι ηλικιωμένοι και τα άτομα με ειδικές ανάγκες. Ειδικά το ιδιωτικό αυτοκίνητο έχει γίνει ο χειρότερος εχθρός των πόλεων διότι, εκτός από τα πολλά τροχαία ατυχήματα, ρυπαίνει την ατμόσφαιρα και προκαλεί θόρυβο. Επιπλέον, ο εκνευρισμός και το άγχος από την κίνηση στους δρόμους, καθώς και τα παρκαρισμένα ακόμη και στα πεζοδρόμια αυτοκίνητα αποτελούν κίνδυνο για τη σωματική και ψυχική υγεία των κατοίκων των πόλεων. [Γ. Τούντας, Αν. Καθηγητής Κοινωνικής Ιατρικής του Ε.Κ.Π.Α., 13-11-2007: https://www.iatronet.gr/ygeia/perivallon-ygeia/article/3255/oi-synepeies-tis-zwis-stin-poli.htm - διασκευή για τις ανάγκες των εξετάσεων]. Χρησιμοποιώντας τις πληροφορίες από το παραπάνω κείμενο, βρείτε την επιλογή που συμπληρώνει σωστά την πρόταση: Όταν δεν υπάρχουν κήποι, δέντρα και πλατείες","Α. ""ο αέρας που αναπνέουμε δεν είναι καθαρός""

Β. ""αυξάνεται η κυκλοφορία των αυτοκινήτων""

Γ. ""αυξάνεται ο θόρυβος από τα αυτοκίνητα""",ο αέρας που αναπνέουμε δεν είναι καθαρός,Α
3361,Τι δηλώνει η παρακάτω πρόταση «εφόσον στις συστάσεις και προειδοποιήσεις επιδεικνύεται αδιαφορία»;,"Α. ""σκοπό""

Β. ""αιτία""

Γ. ""αποτέλεσμα""",αιτία,Β
3362,"Φιλοξενία: Καθαρά ελληνική λέξη! Η λέξη φιλοξενία προέρχεται από το φιλώ (αγαπώ) συν ξένος και αναφέρεται στην πράξη υποδοχής και φροντίδας ενός ξένου στο σπίτι κάποιου. Οι αρχαίοι Έλληνες θεωρούσαν ότι οι ξένοι ήταν σταλμένοι από τους θεούς, με προστάτη τον Δία, που του απέδιδαν μάλιστα και το επίθετο Ξένιος. Η πεποίθησή τους ήταν ότι οι ίδιοι οι θεοί μεταμορφώνονταν και τους επισκέπτονταν, ώστε να τους ελέγξουν για την τήρηση και υπακοή των θρησκευτικών κανόνων. Οι συνήθειες των αρχαίων Ελλήνων, όπως τα ταξίδια και το εμπόριο, είχαν ως αποτέλεσμα να βρίσκονται σε συνεχή μετακίνηση με ανάγκη για στέγη, τροφή ή προστασία. Επιπλέον, οι ξένοι ήταν πηγή πληροφοριών και ενημέρωσης για τον υπόλοιπο κόσμο λόγω της έλλειψης μέσων επικοινωνίας. Στο σπίτι υπήρχε ειδικό δωμάτιο, ο «ξενώνας». Η ηθική υποχρέωση για την παροχή φιλοξενίας ήταν να προσφέρεται σε κάθε ξένο, οι ξένοι να αντιμετωπίζονται όλοι με τον ίδιο σεβασμό και να μη σηκώσουν ποτέ όπλα ο ένας ενάντια στον άλλο. Η υλική υποχρέωση ήταν η υποδοχή και περιποίηση με την προσφορά γεύματος, λουτρού και ύπνου. Στο τέλος της παραμονής αποχαιρετίζονταν με ευχές και δώρα και με αυτό τον τρόπο συνδέονταν με δεσμούς φιλίας που κληροδοτούνταν και στους απογόνους τους. Σήμερα η φιλοξενία παραμένει αξία σημαντική για τους Έλληνες και εξακολουθεί να είναι ιδιαίτερα ζεστή σε μερικά σημεία της Ελλάδας, όπως στην Κρήτη, για παράδειγμα, που ανοίγουν με χαρά τα σπίτια τους και καλούν τους ξένους για κέρασμα. Η έννοια της φιλοξενίας σήμερα επεκτάθηκε στον τουρισμό και είναι στα χέρια των επαγγελματιών του χώρου. https://www.bookingdeals.gr/index.php?page=news&nid=37 Διασκευάστηκε για τις ανάγκες της εξέτασης. Συμπλήρωσε την παρακάτω πρόταση με τη σωστή επιλογή, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο: Οι ξένοι μετέφεραν στην αρχαία Ελλάδα","Α. ""ειδήσεις και πληροφορίες""

Β. ""αρρώστιες""

Γ. ""μηνύματα των θεών""",ειδήσεις και πληροφορίες,Α
3363,Στη φράση «θα του αποσπάσουμε την προσοχή» η λέξη «αποσπάσουμε» σημαίνει,"Α. ""χάσουμε""

Β. ""τραβήξουμε""

Γ. ""διώξουμε""",τραβήξουμε,Β
3364,"«...βεβαίως με μειώσεις στους μισθούς των εργαζομένων...»: Στη λέξη μειώσεις, λέξη με αντίθετη σημασία είναι","Α. ""αυξήσεις""

Β. ""απολύσεις""

Γ. ""στερήσεις""",αυξήσεις,Α
3365,"""Φροντίδα για τους ασυνόδευτους ανηλίκους"" Πολλά ασυνόδευτα παιδιά φτάνουν στην Ελλάδα, έχοντας χάσει τους γονείς τους ή έχοντας χωριστεί από αυτούς. Με σκοπό να καλύψει κενά που δεν καλύπτονται στον τομέα της στέγασης και της προστασίας τους, η εθελοντική οργάνωση ""ΜΕΤΑδραση"" ανέπτυξε ένα σύστημα οικογενειακής φροντίδας, προσφέροντας στα ασυνόδευτα παιδιά την ασφάλεια και την υποστήριξη που χρειάζονται. Το πρόγραμμα, στο πλαίσιο του οποίου έχουν ήδη βρει οικογενειακή φροντίδα 104 ασυνόδευτα παιδιά, βοηθάει να αναλάβουν ενδιαφερόμενες οικογένειες τη μακροπρόθεσμη ή σύντομη φροντίδα ενός ή περισσότερων παιδιών και πραγματοποιείται σύμφωνα με την εθνική νομοθεσία και τη Διεθνή Σύμβαση για τα Δικαιώματα του Παιδιού σε συνεργασία με τις αρμόδιες κρατικές υπηρεσίες κοινωνικής φροντίδας. Η διαδικασία αυτή ακολουθείται ήδη εδώ και δεκαετίες από άλλες χώρες της Ευρωπαϊκής Ένωσης και έχει πλέον αποδειχθεί ότι το να μένουν τα παιδιά σε οικογένειες αποτελεί την καλύτερη επιλογή για το συμφέρον τους και την ψυχολογική στήριξη των παιδιών. Το έργο αυτό επιτρέπεται να το αναλάβουν σύζυγοι ή μεμονωμένα άτομα, με ή χωρίς παιδιά, που ανταποκρίνονται στις προϋποθέσεις που προβλέπονται από τον Νόμο. Μια ζεστή αγκαλιά, ένα τρυφερό βλέμμα, μια καλή κουβέντα, το σπιτικό φαγητό και η θέση στο οικογενειακό τραπέζι, στιγμές χαλάρωσης, η αίσθηση της ασφάλειας είναι πολύτιμα στοιχεία καθημερινότητας που λείπουν από τα ασυνόδευτα παιδιά. Παράλληλα, το κράτος είναι απαραίτητο να λάβει μέτρα για την τεχνική εκπαίδευση, τον επαγγελματικό προσανατολισμό και την ελληνομάθεια των ασυνόδευτων ανηλίκων. Η αγωγή του πολίτη ως υποχρέωση των κρατικών υπηρεσιών θα ενισχύσει τα παιδιά αυτά, για να φοιτήσουν στην επίσημη εκπαίδευση. Με τον τρόπο αυτό, παιδιά κυνηγημένα από τις περιοχές του πολέμου θα αισθανθούν το ενδιαφέρον της οργανωμένης πολιτείας και των πολιτών, για να ενταχθούν στη νέα τους ""πατρίδα"". https://metadrasi.org/campaigns/%CF%80%CF%81%CE%BF%CF%83%CF%89%CF%81%CE%B9%CE%BD%CE%AE-%CF%86%CE%B9%CE%BB%CE%BF%CE%BE%CE%B5%CE%BD%CE%AF%CE%B1-%CF%83%CE%B5-%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%AD%CE%BD%CE%B5%CE%B9%CE%B5%CF%82/ ΜΕΤΑδραση, Δράση για τη μετανάστευση και την ανάπτυξη. Συμπλήρωσε την παρακάτω πρόταση με τη σωστή επιλογή, χρησιμοποιώντας αποκλειστικά πληροφορίες από το κείμενο: Από τα ασυνόδευτα παιδιά λείπει το","Α. ""να έχουν σπιτικό φαγητό""

Β. ""να πάρουν τεχνική εκπαίδευση για να βρουν εργασία""

Γ. ""να επικοινωνούν με την πατρίδα τους""",να έχουν σπιτικό φαγητό,Α
3366,"Μέγας Αλέξανδρος. Ο Αλέξανδρος ανέλαβε τον θρόνο της Μακεδονίας, όταν ο πατέρας του δολοφονήθηκε το 336 π.Χ. Ονειρευόταν να κατακτήσει τον κόσμο και ανησυχούσε μήπως δεν απέμεναν και πολλά να κατακτήσει ο ίδιος, όταν θα γινόταν βασιλιάς. Όταν πήρε την εξουσία, αποφάσισε να πραγματοποιήσει το όνειρό του, δηλαδή, να κατακτήσει τον κόσμο αλλά και να εκδικηθεί τους Πέρσες για την εισβολή τους στην Ελλάδα, το 490 π.Χ. Στην εκστρατεία του προς την Ανατολή, ο Αλέξανδρος ίδρυσε πάρα πολλές πόλεις. Σε δύο από αυτές έδωσε το όνομα του αγαπημένου του αλόγου, του Βουκεφάλα, ενώ περίπου 60 πήραν το όνομά του. Μία από αυτές ήταν η Αλεξάνδρεια της Αιγύπτου, την οποία ίδρυσε το 331 π.Χ. Σύμφωνα με έναν μύθο, ο Αλέξανδρος είδε στο όνειρό του τον Όμηρο να του λέει ότι θα έκτιζε μια πόλη στο νησί Φάρος. Όταν έφτασε εκεί, θαύμασε την περιοχή. Κατευθύνθηκε προς την όαση Σίβα, για να συμβουλευτεί το μαντείο του Άμμωνα. Έτσι, διάλεξε ένα σημείο κοντά στο νησί Φάρο για να κτίσει την πρώτη Αλεξάνδρεια. Την εποχή εκείνη, το μόνο που υπήρχε εκεί ήταν ένα ψαροχώρι, καταφύγιο πειρατών. Έφτιαξε το σχέδιο της πόλης με κιμωλία και σχεδίασε το περίγραμμα των τειχών της με πετραδάκια. Αρχιτέκτονα επέλεξε τον Δεινοκράτη τον Ρόδιο, ο οποίος σχεδίασε φαρδείς δρόμους σε αντίθεση με τους στενούς δρόμους, που συνήθως είχαν οι περισσότερες πόλεις τότε. Άφησε επίσης τον Κλεομένη να επιβλέπει αν η πόλη κτιζόταν σύμφωνα με το σχέδιό του. Ο Αλέξανδρος συνέχισε την πορεία λίγους μήνες αφότου ο Δεινοκράτης άρχισε την κατασκευή της πόλης. Η Αλεξάνδρεια έγινε η νέα πρωτεύουσα της Αιγύπτου και σημαντικό κέντρο γραμμάτων και εμπορίου, που κατοικήθηκε από πολλούς Αιγυπτίους και Έλληνες. Μέγας Αλέξανδρος, Ο Έλληνας στρατηλάτης, εκδόσεις Σαββάλας, 1999. Διασκευή για τις ανάγκες των εξετάσεων. Δεδομένου του παραπάνω κειμένου, ποια επιλογή συμπληρώνει σωστά την παρακάτω πρόταση;. Η Αλεξάνδρεια της Αιγύπτου","Α. ""είναι μία από τις καλύτερες πόλεις που έχτισε ο Αλέξανδρος""

Β. ""είναι μία από τις 60 περίπου πόλεις που πήρε το όνομά του""

Γ. ""είναι η αγαπημένη πόλη του Αλεξάνδρου""",είναι μία από τις 60 περίπου πόλεις που πήρε το όνομά του,Β
3367,"""Διαδρομές των ολυμπιονικών..."" Ο Διαγόρας ο Ρόδιος θα έφθανε με καράβι στην Αθήνα και στη συνέχεια από την ξηρά θα περνούσε τον Ισθμό (στην αρχαία εποχή δεν υπήρχε η διώρυγα του Ισθμού) και μέσω βόρειας Πελοποννήσου θα έφθανε στην Ολυμπία. Ο Μίλων ο Κροτωνιάτης, που θα ξεκινούσε με καράβι από την Κάτω Ιταλία, θα περνούσε νότια από την Πελοπόννησο, για να φθάσει στη Νεμέα και από εκεί μέσω ξηράς θα έφθανε στην Ολυμπία. Ο Πυθαγόρας ο Θάσιος θα πήγαινε με καράβι στη Θεσσαλονίκη ή την Καβάλα και από εκεί, διασχίζοντας από την ξηρά την κεντρική Ελλάδα, θα έφθανε στους Δελφούς. Ένας τρόπος να πάει στην Ολυμπία, συνεχίζοντας τον δρόμο της ξηράς, ήταν να περάσει τον Ισθμό. Άλλη επιλογή του ήταν μετά τους Δελφούς να πάει με καράβι στην Ολυμπία. Ο Πυθαγόρας ο Θάσιος, αφού επιβιβάστηκε σ' ένα πλοίο από τη Θάσο, την πατρίδα του, πέρασε στην απέναντι όχθη και αποβιβάστηκε στην περιοχή της Θεσσαλονίκης. Από εκεί έπρεπε ν' ακολουθήσει το δρόμο για τους Δελφούς από την ξηρά. Αλλά καθώς κατέβαινε προς τη Θεσσαλία με τους συντρόφους του, τους βρήκε κακοκαιρία και δυνατές βροχές. Έτσι, αποφάσισαν ν' αλλάξουν πορεία. Κάποιος πρότεινε να πάνε να κάνουν θυσία στο μαντείο της Δωδώνης και να πάρουν χρησμό για το ταξίδι τους. Πήραν λοιπόν τον δρόμο δυτικά, για να φθάσουν στο μαντείο. Ο καιρός, όμως, όλο και χειροτέρευε. Οι πλημμύρες παρέσυραν δύο από τους συντρόφους του. Μετά από πολλές δυσκολίες και ταλαιπωρίες έφθασαν στη Δωδώνη και εκτέλεσαν τα θρησκευτικά τους καθήκοντα. Έμειναν εκεί, ώσπου να βελτιωθεί ο καιρός, και μετά, μέσω της Στερεάς Ελλάδας, έφθασαν στους Δελφούς. Ένα καράβι τούς πέρασε στην Πελοπόννησο. Από κει και πέρα τα πράγματα ήταν εύκολα, για να φτάσουν στον προορισμό τους, την Ολυμπία."" Ξανθοπούλου Α.- Δημάκη Π., Τετράδιο Εργασιών Νεοελληνικής Γλώσσας, Α΄Β΄Γ΄ Γυμνασίου, εκδ. Έννοια, Αθήνα 2006, σ.σ. 67-68. Επίλεξε τη σωστή απάντηση σύμφωνα με το κείμενο. «έμειναν» εκεί: Ποια σημασία έχει στο κείμενο;","Α. ""διέμειναν""

Β. ""εγκαταστάθηκαν""

Γ. ""κοιμήθηκαν""",διέμειναν,Α
